"scrape_datetime","country","movie name","release data","total groos","opening day","opening weekend","end off wek","lifetime"
"2023-03-21T12:42:51.662355","India"," 2016 The End","2017/10/06 ","","","","0.05","0.05"
"2023-03-21T12:42:51.662355","India"," CRD","2017/10/06 ","","","","0.03","0.05"
"2023-03-21T12:42:51.662355","India"," Chef","2017/10/06 ","","1.05","4.0","5.6","6.37"
"2023-03-21T12:42:51.662355","India"," Shaadi Yogi Aur Kamasutra","2017/09/29 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Raju Bajrangi","2017/09/29 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," ISIS – Enemies Of Humanity","2017/09/29 ","","","","0.02","0.02"
"2023-03-21T12:42:51.662355","India"," Judwaa 2","2017/09/29 ","","16.1","59.25","98.08","138.61"
"2023-03-21T12:42:51.662355","India"," Abhishapt","2017/09/29 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Dream Zindagi","2017/09/29 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Kingsman: The Golden Circle (English)","2017/09/22 ","","3.15","8.7","12.35","14.61"
"2023-03-21T12:42:51.662355","India"," JD","2017/09/22 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," The Final Exit","2017/09/22 ","","","","0.1","0.1"
"2023-03-21T12:42:51.662355","India"," Haseena Parkar","2017/09/22 ","","1.87","6.1","8.0","8.03"
"2023-03-21T12:42:51.662355","India"," Bhoomi","2017/09/22 ","","2.25","7.48","10.28","10.63"
"2023-03-21T12:42:51.662355","India"," Newton","2017/09/22 ","","0.96","6.9","11.83","22.8"
"2023-03-21T12:42:51.662355","India"," Rabbi","2017/09/15 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Shaadi Ka Punchnama","2017/09/15 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," B.A. Pass – 2","2017/09/15 ","","","","0.06","0.06"
"2023-03-21T12:42:51.662355","India"," Vadiyan","2017/09/15 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Lucknow Central","2017/09/15 ","","2.04","8.42","10.42","11.2"
"2023-03-21T12:42:51.662355","India"," Patel Ki Punjabi Shaadi","2017/09/15 ","","0.5","1.05","1.5","1.53"
"2023-03-21T12:42:51.662355","India"," Simran","2017/09/15 ","","2.77","15.48","15.48","17.26"
"2023-03-21T12:42:51.662355","India"," The Rally","2017/09/08 ","","","","0.02","0.02"
"2023-03-21T12:42:51.662355","India"," Poster Boys","2017/09/08 ","","1.75","7.25","11.2","12.73"
"2023-03-21T12:42:51.662355","India"," Sameer","2017/09/08 ","","","","0.03","0.03"
"2023-03-21T12:42:51.662355","India"," IT (English)","2017/09/08 ","","1.67","7.52","12.47","18.47"
"2023-03-21T12:42:51.662355","India"," Mr. Kabaadi","2017/09/08 ","","","","0.02","0.02"
"2023-03-21T12:42:51.662355","India"," Daddy","2017/09/08 ","","1.3","4.6","7.0","8.1"
"2023-03-21T12:42:51.662355","India"," Baadshaho","2017/09/01 ","","12.6","43.3","64.14","78.1"
"2023-03-21T12:42:51.662355","India"," Ho Gaya Hai Mera Dil Patanga","2017/09/01 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Shubh Mangal Saavdhan","2017/09/01 ","","2.71","14.46","24.03","43.11"
"2023-03-21T12:42:51.662355","India"," A Gentleman","2017/08/25 ","","4.04","13.13","19.82","20.59"
"2023-03-21T12:42:51.662355","India"," Muskurahatein","2017/08/25 ","","0.005","0.013","0.031","0.031"
"2023-03-21T12:42:51.662355","India"," Babumoshai Bandookbaaz","2017/08/25 ","","2.05","7.53","12.24","13.13"
"2023-03-21T12:42:51.662355","India"," Sniff !!!","2017/08/25 ","","0.1","0.6","0.86","0.93"
"2023-03-21T12:42:51.662355","India"," Qaidi Band","2017/08/25 ","","0.1","0.3","0.35","0.36"
"2023-03-21T12:42:51.662355","India"," Talab","2017/08/18 ","","0.001","","","0.001"
"2023-03-21T12:42:51.662355","India"," Bareilly Ki Barfi","2017/08/18 ","","2.42","11.52","18.72","34.55"
"2023-03-21T12:42:51.662355","India"," Annabelle: Creation (English)","2017/08/18 ","","7.4","22.75","35.5","49.5"
"2023-03-21T12:42:51.662355","India"," Partition: 1947","2017/08/18 ","","0.11","0.61","0.66","0.72"
"2023-03-21T12:42:51.662355","India"," Shreelancer","2017/08/18 ","","0.01","0.03","0.05","0.05"
"2023-03-21T12:42:51.662355","India"," Bandookraj","2017/08/18 ","","","","0.01","0.01"
"2023-03-21T12:42:51.662355","India"," Gangs Of North East","2017/08/18 ","","0.001","0.003","0.006","0.006"
"2023-03-21T12:42:51.662355","India"," VIP-2 Lalkar","2017/08/18 ","","0.1","0.37","0.73","0.76"
"2023-03-21T12:42:51.662355","India"," Phir Aaya Satte Pe Satta","2017/08/18 ","","0.001","0.002","0.003","0.003"
"2023-03-21T12:42:51.662355","India"," Dirty Madam X","2017/08/11 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Toilet – Ek Prem Katha","2017/08/11 ","","13.1","51.45","96.05","134.22"
"2023-03-21T12:42:51.662355","India"," The Dream Job","2017/08/11 ","","","","0.002","0.002"
"2023-03-21T12:42:51.662355","India"," Duniya Khatam Ho Rahi Hai","2017/08/04 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Gurgaon","2017/08/04 ","","","","0.46","0.53"
"2023-03-21T12:42:51.662355","India"," Jab Harry Met Sejal","2017/08/04 ","","15.25","45.75","59.65","64.33"
"2023-03-21T12:42:51.662355","India"," Uff Yeh Kaisi Aashiqui","2017/08/04 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Mr. Item An Antic Piece","2017/07/28 ","","","","0.005","0.005"
"2023-03-21T12:42:51.662355","India"," Baaraat Company","2017/07/28 ","","0.02","0.06","0.08","0.08"
"2023-03-21T12:42:51.662355","India"," Raag Desh","2017/07/28 ","","0.14","0.47","0.65","0.65"
"2023-03-21T12:42:51.662355","India"," Mubarakan","2017/07/28 ","","5.16","22.91","35.66","55.59"
"2023-03-21T12:42:51.662355","India"," Indu Sarkar","2017/07/28 ","","0.85","2.9","4.6","4.95"
"2023-03-21T12:42:51.662355","India"," Dunkirk (English)","2017/07/21 ","","3.1","11.8","17.0","20.26"
"2023-03-21T12:42:51.662355","India"," Gayy Gayy Resort","2017/07/21 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Unlimited Nasha","2017/07/21 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Munna Michael","2017/07/21 ","","6.65","21.67","31.62","32.89"
"2023-03-21T12:42:51.662355","India"," Lipstick Under My Burkha","2017/07/21 ","","1.22","5.8","10.96","19.21"
"2023-03-21T12:42:51.662355","India"," Jagga Jasoos","2017/07/14 ","","8.57","33.17","46.29","54.16"
"2023-03-21T12:42:51.662355","India"," War For The Planet Of The Apes (English)","2017/07/14 ","","2.2","7.5","12.75","18.12"
"2023-03-21T12:42:51.662355","India"," Ghanta Chori Ho Gaya","2017/07/14 ","","","","0.002","0.002"
"2023-03-21T12:42:51.662355","India"," Love Icon","2017/07/14 ","","","","0.02","0.02"
"2023-03-21T12:42:51.662355","India"," Shab","2017/07/14 ","","","","0.18","0.21"
"2023-03-21T12:42:51.662355","India"," Mom","2017/07/07 ","","2.9","14.4","23.8","37.28"
"2023-03-21T12:42:51.662355","India"," Sai V/s I","2017/07/07 ","","","","0.004","0.004"
"2023-03-21T12:42:51.662355","India"," Guest Iin London","2017/07/07 ","","2.1","7.95","10.45","10.64"
"2023-03-21T12:42:51.662355","India"," Spider-Man Homecoming (English)","2017/07/07 ","","9.36","28.66","44.46","59.96"
"2023-03-21T12:42:51.662355","India"," The Slum Stars","2017/07/07 ","","","","0.08","0.11"
"2023-03-21T12:42:51.662355","India"," Salaam Zindagi","2017/06/30 ","","","","0.01","0.01"
"2023-03-21T12:42:51.662355","India"," Transformers: The Last Knight (English)","2017/06/30 ","","5.5","14.75","20.1","20.1"
"2023-03-21T12:42:51.662355","India"," Ek Haseena Thi Ek Deewana Tha","2017/06/30 ","","","","1.25","1.25"
"2023-03-21T12:42:51.662355","India"," Tubelight","2017/06/23 ","","21.15","64.77","106.86","119.26"
"2023-03-21T12:42:51.662355","India"," Dil Jalaao Na","2017/06/23 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Phullu","2017/06/16 ","","","","0.03","0.03"
"2023-03-21T12:42:51.662355","India"," G Kutta Se","2017/06/16 ","","","","0.03","0.03"
"2023-03-21T12:42:51.662355","India"," Despicable Me 3 (English)","2017/06/16 ","","","","1.2","1.2"
"2023-03-21T12:42:51.662355","India"," Perfect Plan","2017/06/16 ","","","","0.02","0.02"
"2023-03-21T12:42:51.662355","India"," Cars 3 (English)","2017/06/16 ","","","","1.3","1.3"
"2023-03-21T12:42:51.662355","India"," Bank Chor","2017/06/16 ","","1.4","4.36","7.3","7.32"
"2023-03-21T12:42:51.662355","India"," Apmanit","2017/06/16 ","","","","0.002","0.002"
"2023-03-21T12:42:51.662355","India"," Ramad","2017/06/16 ","","","","0.02","0.02"
"2023-03-21T12:42:51.662355","India"," Super Singh (Punjabi)","2017/06/16 ","","1.8","5.75","9.43","9.43"
"2023-03-21T12:42:51.662355","India"," Behen Hogi Teri","2017/06/09 ","","0.32","1.42","1.97","1.99"
"2023-03-21T12:42:51.662355","India"," Ek Anokhi Dulhan Saavi","2017/06/09 ","","","","0.05","0.05"
"2023-03-21T12:42:51.662355","India"," Bachche Kachche Sachche","2017/06/09 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Raabta","2017/06/09 ","","5.61","15.93","23.51","25.67"
"2023-03-21T12:42:51.662355","India"," The Mummy (English)","2017/06/09 ","","3.7","12.55","17.8","18.32"
"2023-03-21T12:42:51.662355","India"," Love U Family","2017/06/06 ","","","","0.05","0.05"
"2023-03-21T12:42:51.662355","India"," Baywatch (English)","2017/06/02 ","","2.2","5.5","7.9","7.9"
"2023-03-21T12:42:51.662355","India"," Dobaara – See Your Evil","2017/06/02 ","","0.46","1.49","1.89","1.92"
"2023-03-21T12:42:51.662355","India"," A Death in the Gunj","2017/06/02 ","","","","0.5","0.96"
"2023-03-21T12:42:51.662355","India"," Hanuman Da Damdaar","2017/06/02 ","","0.27","0.67","1.07","1.39"
"2023-03-21T12:42:51.662355","India"," Wonder Woman (English)","2017/06/02 ","","2.1","9.1","16.5","16.5"
"2023-03-21T12:42:51.662355","India"," Mirror Game – Ab Khel Shuru","2017/06/02 ","","","","0.03","0.03"
"2023-03-21T12:42:51.662355","India"," Sweetiee Weds NRI","2017/06/02 ","","","","0.15","0.15"
"2023-03-21T12:42:51.662355","India"," Flat 211","2017/06/02 ","","","","0.02","0.02"
"2023-03-21T12:42:51.662355","India"," Dear Maya","2017/06/02 ","","","","0.13","0.19"
"2023-03-21T12:42:51.662355","India"," Thodi Thodi Si Manmaaniyan","2017/05/26 ","","","","0.06","0.06"
"2023-03-21T12:42:51.662355","India"," Sweet Love","2017/05/26 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Pirates of the Caribbean: Salazar’s Revenge (English)","2017/05/26 ","","4.25","14.0","21.35","26.5"
"2023-03-21T12:42:51.662355","India"," Sargoshiyan","2017/05/26 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Sachin – A Billion Dreams","2017/05/26 ","","8.4","27.85","41.2","50.89"
"2023-03-21T12:42:51.662355","India"," Life Ki Aisi Ki Taisi","2017/05/19 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Half Girlfriend","2017/05/19 ","","10.27","32.04","49.19","60.3"
"2023-03-21T12:42:51.662355","India"," Hindi Medium","2017/05/19 ","","2.81","12.56","25.21","69.59"
"2023-03-21T12:42:51.662355","India"," Meri Pyaari Bindu","2017/05/12 ","","1.75","6.5","9.2","9.59"
"2023-03-21T12:42:51.662355","India"," Sarkar 3","2017/05/12 ","","2.1","6.75","9.53","9.93"
"2023-03-21T12:42:51.662355","India"," Alien: Covenant (English)","2017/05/12 ","","","","3.0","3.1"
"2023-03-21T12:42:51.662355","India"," Mukkadarpur Ka Majnu","2017/05/05 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Mantostaan","2017/05/05 ","","","","0.07","0.08"
"2023-03-21T12:42:51.662355","India"," Guardians of the Galaxy Vol. 2 (English)","2017/05/05 ","","","","12.05","13.8"
"2023-03-21T12:42:51.662355","India"," Mafia Bigg Boss","2017/05/05 ","","","","0.002","0.002"
"2023-03-21T12:42:51.662355","India"," Masti Nahi Sasti","2017/04/28 ","","","","0.002","0.002"
"2023-03-21T12:42:51.662355","India"," Jab Raat Hoti Hai","2017/04/28 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," DHD","2017/04/28 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Baahubali 2 – The Conclusion","2017/04/28 ","","41.0","128.0","247.0","510.99"
"2023-03-21T12:42:51.662355","India"," Ek Thi Rani Aisi Bhi","2017/04/21 ","","","","0.05","0.05"
"2023-03-21T12:42:51.662355","India"," Maatr","2017/04/21 ","","0.4","1.68","2.31","2.31"
"2023-03-21T12:42:51.662355","India"," Noor","2017/04/21 ","","1.54","5.52","7.52","7.58"
"2023-03-21T12:42:51.662355","India"," Ajab Singh Ki Gajab Kahani","2017/04/21 ","","","","0.04","0.04"
"2023-03-21T12:42:51.662355","India"," Vahshi","2017/04/21 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Smurfs –  The Lost Village (English)","2017/04/21 ","","","","4.0","4.0"
"2023-03-21T12:42:51.662355","India"," Begum Jaan","2017/04/14 ","","3.94","11.48","17.83","20.91"
"2023-03-21T12:42:51.662355","India"," Crazzy Lamhe","2017/04/14 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Romeo N Bullet","2017/04/14 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Yeh Hai Gaddar Dil","2017/04/14 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Fast And Furious 8 (English)","2017/04/14 ","","6.29","41.63","67.54","86.23"
"2023-03-21T12:42:51.662355","India"," Mirza Juuliet","2017/04/07 ","","","","0.6","0.61"
"2023-03-21T12:42:51.662355","India"," Mukti Bhawan","2017/04/07 ","","","","0.46","0.47"
"2023-03-21T12:42:51.662355","India"," Blue Mountain","2017/04/07 ","","","","0.13","0.13"
"2023-03-21T12:42:51.662355","India"," Baazi Zindagi Ki","2017/04/07 ","","","","0.02","0.02"
"2023-03-21T12:42:51.662355","India"," Laali Ki Shaadi Mein Laddoo Deewana","2017/04/07 ","","0.15","0.52","0.8","0.81"
"2023-03-21T12:42:51.662355","India"," Kehkashan","2017/04/07 ","","","","0.07","0.07"
"2023-03-21T12:42:51.662355","India"," Mahima Rah Baba Ki","2017/04/07 ","","","","0.002","0.002"
"2023-03-21T12:42:51.662355","India"," Poorna","2017/03/31 ","","0.16","","1.6","3.32"
"2023-03-21T12:42:51.662355","India"," Boss Baby (English)","2017/03/31 ","","","","7.1","14.42"
"2023-03-21T12:42:51.662355","India"," Naam Shabana","2017/03/31 ","","5.12","18.76","27.18","36.76"
"2023-03-21T12:42:51.662355","India"," Phillauri","2017/03/24 ","","4.02","15.25","22.68","27.1"
"2023-03-21T12:42:51.662355","India"," Bhanwarey","2017/03/24 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Ishq Ka Jazbaa","2017/03/24 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Anaarkali Of Aarah","2017/03/24 ","","0.1","0.47","0.8","0.89"
"2023-03-21T12:42:51.662355","India"," Trapped","2017/03/17 ","","0.31","1.44","2.29","2.83"
"2023-03-21T12:42:51.662355","India"," Aagaya Hero","2017/03/17 ","","0.27","0.75","1.05","1.06"
"2023-03-21T12:42:51.662355","India"," Machine","2017/03/17 ","","0.6","","3.05","3.14"
"2023-03-21T12:42:51.662355","India"," Perfect Guest PG","2017/03/17 ","","","","0.002","0.002"
"2023-03-21T12:42:51.662355","India"," Mantra","2017/03/17 ","","","","0.06","0.06"
"2023-03-21T12:42:51.662355","India"," Beauty And The Beast (English)","2017/03/17 ","","1.42","6.67","10.48","17.63"
"2023-03-21T12:42:51.662355","India"," Desi Black Picture","2017/03/10 ","","","","0.002","0.002"
"2023-03-21T12:42:51.662355","India"," Kong: Skull Island (English)","2017/03/10 ","","2.3","11.57","17.18","22.58"
"2023-03-21T12:42:51.662355","India"," Badrinath Ki Dulhania","2017/03/10 ","","12.25","43.05","73.66","116.68"
"2023-03-21T12:42:51.662355","India"," Wrong Love","2017/03/10 ","","","","0.02","0.03"
"2023-03-21T12:42:51.662355","India"," Jeena Isi Ka Naam Hai","2017/03/03 ","","","","0.16","0.19"
"2023-03-21T12:42:51.662355","India"," Commando 2","2017/03/03 ","","5.14","15.75","23.09","25.09"
"2023-03-21T12:42:51.662355","India"," Luv Shv Pyar Vyar","2017/03/03 ","","","","0.03","0.03"
"2023-03-21T12:42:51.662355","India"," Logan (English)","2017/03/03 ","","4.75","17.1","26.03","35.29"
"2023-03-21T12:42:51.662355","India"," 9’O Clock","2017/02/24 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Internet Ke Thagg","2017/02/24 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Mona Darling","2017/02/24 ","","","","0.11","0.14"
"2023-03-21T12:42:51.662355","India"," Rangoon","2017/02/24 ","","5.05","14.5","18.9","20.68"
"2023-03-21T12:42:51.662355","India"," Wedding Anniversary","2017/02/24 ","","","","0.19","0.24"
"2023-03-21T12:42:51.662355","India"," The Ghazi Attack","2017/02/17 ","","1.65","6.7","11.85","20.3"
"2023-03-21T12:42:51.662355","India"," Running Shaadi","2017/02/17 ","","0.15","0.6","0.96","0.98"
"2023-03-21T12:42:51.662355","India"," Irada","2017/02/17 ","","0.12","0.57","0.85","0.85"
"2023-03-21T12:42:51.662355","India"," Jolly LLB 2","2017/02/10 ","","13.2","50.46","77.71","117.0"
"2023-03-21T12:42:51.662355","India"," Horror Night","2017/02/09 ","","","","0.001","0.002"
"2023-03-21T12:42:51.662355","India"," Alif","2017/02/03 ","","","","0.02","0.03"
"2023-03-21T12:42:51.662355","India"," Na Raja Na Rani","2017/02/03 ","","","","0.001","0.003"
"2023-03-21T12:42:51.662355","India"," Resident Evil: The Final Chapter (English)","2017/02/03 ","","","","1.73","1.73"
"2023-03-21T12:42:51.662355","India"," Kung Fu Yoga (English)","2017/02/03 ","","0.5","1.6","2.78","2.78"
"2023-03-21T12:42:51.662355","India"," Rings (English)","2017/02/03 ","","0.0","","2.0","2.1"
"2023-03-21T12:42:51.662355","India"," Raees","2017/01/25 ","","20.42","93.24","118.36","137.51"
"2023-03-21T12:42:51.662355","India"," Kaabil","2017/01/25 ","","10.43","67.46","82.18","103.84"
"2023-03-21T12:42:51.662355","India"," M. A. Pass","2017/01/20 ","","","","0.001","0.02"
"2023-03-21T12:42:51.662355","India"," Majaz Ae Gham – E – Dil Kya Karun","2017/01/20 ","","","","0.002","0.003"
"2023-03-21T12:42:51.662355","India"," Double Dealer","2017/01/20 ","","","","0.001","0.002"
"2023-03-21T12:42:51.662355","India"," Coffee With D","2017/01/20 ","","0.15","","0.6","0.63"
"2023-03-21T12:42:51.662355","India"," Beauty with Brain","2017/01/20 ","","","","0.003","0.004"
"2023-03-21T12:42:51.662355","India"," Hyena Ek Chalak Haseena","2017/01/20 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," xXx: The Return of Xander Cage (English)","2017/01/13 ","","","","23.0","31.01"
"2023-03-21T12:42:51.662355","India"," Ashley","2017/01/13 ","","","","0.001","0.001"
"2023-03-21T12:42:51.662355","India"," Ok Jaanu","2017/01/13 ","","4.08","13.8","19.0","23.64"
"2023-03-21T12:42:51.662355","India"," Haraamkhor","2017/01/13 ","","0.16","1.01","1.3","1.34"
"2023-03-21T12:42:51.662355","India"," Prakash Electronics","2017/01/06 ","","","","0.002","0.004"
"2023-03-21T12:42:51.662355","India"," Passengers (English)","2017/01/06 ","","","","5.14","5.14"
"2023-03-21T12:42:51.662355","India"," Aamir Salman Shahrukh","2017/01/06 ","","","","0.001","0.002"
"2023-03-21T12:42:51.662355","India"," Udanchhoo","2017/01/05 ","","","","0.04","0.04"
"2023-03-21T12:42:51.662355","UK"," Tiger Zinda Hai","2017/12/22 "," 1.780.252","","","",""
"2023-03-21T12:42:51.662355","UK"," Fukrey Returns","2017/12/08 "," 61.127","","","",""
"2023-03-21T12:42:51.662355","UK"," Firangi","2017/12/01 "," 32.638","","","",""
"2023-03-21T12:42:51.662355","UK"," Tumhari Sulu","2017/11/17 "," 55.291","","","",""
"2023-03-21T12:42:51.662355","UK"," Qarib Qarib Singlle","2017/11/10 "," 60.988","","","",""
"2023-03-21T12:42:51.662355","UK"," Ittefaq","2017/11/03 "," 130.274","","","",""
"2023-03-21T12:42:51.662355","UK"," Golmaal Again","2017/10/20 "," 497.792","","","",""
"2023-03-21T12:42:51.662355","UK"," Secret Superstar","2017/10/19 "," 627.094","","","",""
"2023-03-21T12:42:51.662355","UK"," Chef","2017/10/06 "," 49.394","","","",""
"2023-03-21T12:42:51.662355","UK"," Judwaa 2","2017/09/29 "," 463.298","","","",""
"2023-03-21T12:42:51.662355","UK"," Bhoomi","2017/09/22 "," 27.781","","","",""
"2023-03-21T12:42:51.662355","UK"," Simran","2017/09/15 "," 78.293","","","",""
"2023-03-21T12:42:51.662355","UK"," Patel Ki Punjabi Shaadi","2017/09/15 "," 14.375","","","",""
"2023-03-21T12:42:51.662355","UK"," Lucknow Central","2017/09/15 "," 22.230","","","",""
"2023-03-21T12:42:51.662355","UK"," Poster Boys","2017/09/08 "," 38.402","","","",""
"2023-03-21T12:42:51.662355","UK"," Daddy","2017/09/08 "," 10.224","","","",""
"2023-03-21T12:42:51.662355","UK"," Shubh Mangal Saavdhan","2017/09/01 "," 62.877","","","",""
"2023-03-21T12:42:51.662355","UK"," Baadshaho","2017/09/01 "," 148.389","","","",""
"2023-03-21T12:42:51.662355","UK"," A Gentleman","2017/08/25 "," 121.323","","","",""
"2023-03-21T12:42:51.662355","UK"," Bareilly Ki Barfi","2017/08/18 "," 113.625","","","",""
"2023-03-21T12:42:51.662355","UK"," VIP-2 Lalkar","2017/08/18 "," 105.124","","","",""
